[+] Containers:
 |- [+] Container: /Game/FirstPerson/Maps/FirstPersonMap
 |   |- [+] ActorDescs:
 |   |   |- Guid:0032E6B040FE50A056BA71B664F77CFE BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1628981959 Label:Cube SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2963.320 Y=-15717.898 Z=10403.050), Max=(X=3141.611 Y=-15539.607 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:61391D344900612A77DFC3BA3E354907 BaseClass: NativeClass:/Script/Engine.ExponentialHeightFog Name:ExponentialHeightFog_0 Label:ExponentialHeightFog SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=-5600.000 Y=-50.000 Z=-6850.000), Max=(X=-5600.000 Y=-50.000 Z=-6850.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lighting FolderGuid:0BA5F0A04EADB18E70D5B180D08FA34B
 |   |   |- Guid:6159F4B847175863E81AD9896250E130 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15331AE01_1695339594 Label:Plane SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-116637.979 Y=-138330.000 Z=-47110.006), Max=(X=123362.021 Y=101670.000 Z=-47109.994) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:6198DFE04D11BDEAC638CA8D1AA15F56 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_21 Label:SM_QuarterCylinder4 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=600.000 Y=2600.000 Z=0.000), Max=(X=700.000 Y=2700.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block03 FolderGuid:0C5AB36945998C19C9EA9283402A8E02
 |   |   |- Guid:6441C4CC4FC93E9DE339C0895B872E6E BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046558413 Label:SM_OuterBuilding_SM_OuterBuilding_14 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2254.715 Y=-19423.485 Z=10138.195), Max=(X=4174.334 Y=-16235.088 Z=11670.643) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:696008AE439E1932CF9AAE974C6F8763 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1828053972 Label:Cube11 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1317.656 Y=-16984.779 Z=10403.050), Max=(X=1495.946 Y=-16806.488 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:6B9F7C52434CCF99C7551893412C2C21 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_51 Label:SM_ChamferCube16 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2480.411 Y=2247.371 Z=100.013), Max=(X=2580.411 Y=2347.371 Z=200.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:6FEFB3BD4EB37B849EF0D4AC80F83855 BaseClass: NativeClass:/Script/Engine.WorldDataLayers Name:WorldDataLayers Label:WorldDataLayers SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=0.000), Max=(X=0.000 Y=0.000 Z=0.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:1
 |   |   |- Guid:75EC340D4D574676FB5E638BE93D7A5D BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046508410 Label:SM_OuterBuilding_SM_OuterBuilding_11 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4233.485 Y=-12935.285 Z=10138.195), Max=(X=-1045.088 Y=-11015.666 Z=11670.643) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:75F4F8DA4A5D329FE1F543A446B58780 BaseClass:/Game/FirstPerson/Blueprints/BP_Pickup_Rifle.BP_Pickup_Rifle_C NativeClass:/Script/Engine.Actor Name:BP_Rifle_C_UAID_047C16CBB15337AE01_1342690693 Label:BP_Pickup_Rifle3 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1231.960 Y=-21903.612 Z=10443.514), Max=(X=-1167.960 Y=-21814.172 Z=10507.514) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:764666EF4316C7851F06859A678454F2 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_46 Label:SM_ChamferCube12 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=204.335 Y=3056.000 Z=0.013), Max=(X=345.218 Y=3196.884 Z=100.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:78907B824E304E162A9A02B9095F1FA1 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_43 Label:SM_ChamferCube9 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1191.292 Y=329.199 Z=0.013), Max=(X=1327.894 Y=465.801 Z=100.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:78CAF7514C7533F30BD2F19A017AAB65 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_0 Label:SM_Cube SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=-50.000), Max=(X=3000.000 Y=3500.000 Z=0.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Playground FolderGuid:6C02BB504B69D1F3D7A624B130C18E5B
 |   |   |- Guid:7D62CD3D479BFB8CD19B998D77A9BF5D BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_33 Label:SM_Cube14 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1300.000 Y=2700.000 Z=0.000), Max=(X=1400.000 Y=2800.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block03 FolderGuid:0C5AB36945998C19C9EA9283402A8E02
 |   |   |- Guid:7DCFF2144714F0843D87428AC48CE4F4 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_24 Label:SM_ChamferCube17 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=364.319 Y=1244.901 Z=0.013), Max=(X=492.491 Y=1373.073 Z=100.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:7F75ACCA43A2078984DBB98A3DD574D1 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046592415 Label:SM_OuterFloor_SM_OuterFloor SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-7645.919 Y=-22840.580 Z=9999.831), Max=(X=5998.202 Y=-9179.419 Z=10402.446) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:819D89374F5F011641B802B797C6545A BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_25 Label:SM_QuarterCylinder11 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2300.000 Y=2750.000 Z=0.000), Max=(X=2500.000 Y=2950.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Cylinder FolderGuid:98EA6984416B46BD4E6349A7D9A13307
 |   |   |- Guid:819DC4B54EE5B25ED09CF4A0770A9752 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1717324965 Label:Cube4 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4675.734 Y=-14555.867 Z=10471.008), Max=(X=-4491.466 Y=-14371.829 Z=10513.383) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:82636DFB499224D215E466A53C353A57 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_12 Label:SM_Cube8 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=100.000 Y=1600.000 Z=0.000), Max=(X=1200.000 Y=1900.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block04 FolderGuid:D00C3F324D055BED943FA6B0235C7FA2
 |   |   |- Guid:854AC1C04100556F3FE4E5850FF5C7C8 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046267396 Label:SM_InnerBuilding_SM_InnerBuilding_2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-456.088 Y=-17589.069 Z=9663.154), Max=(X=279.495 Y=-16715.620 Z=11396.117) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:8AE4F9A34E86751FF688D0ABB6480FFA BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046249395 Label:SM_InnerBuilding_SM_InnerBuilding_1 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-114.380 Y=-15646.088 Z=9663.154), Max=(X=759.069 Y=-14910.505 Z=11396.117) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:8E6120FC40B0C2384F6E528EAFC19C5A BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_36 Label:SM_QuarterCylinder10 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1700.000 Y=1800.000 Z=0.000), Max=(X=1800.000 Y=1900.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block02 FolderGuid:275232DB4A90E8B2799B29BD69C59B9E
 |   |   |- Guid:8E9EA0F84D0FC901D6ABCF911C08AEE3 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_50 Label:SM_ChamferCube15 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2480.411 Y=2187.371 Z=0.013), Max=(X=2580.411 Y=2287.371 Z=100.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:8EC7D09E410DC727AB4AD4BFB575D734 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1717325967 Label:Cube6 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-3169.889 Y=-15194.136 Z=10403.050), Max=(X=-2991.599 Y=-15015.846 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:8F71B84F4F8460C64C4DCCAF161B4778 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046525411 Label:SM_OuterBuilding_SM_OuterBuilding_12 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-5814.334 Y=-19423.485 Z=10138.195), Max=(X=-3894.715 Y=-16235.088 Z=11670.643) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:91C63FB14CD98AB7B8FBF4873FDE4B43 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_42 Label:SM_Ramp5 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1800.000 Y=1900.000 Z=0.000), Max=(X=2900.000 Y=2000.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block02 FolderGuid:275232DB4A90E8B2799B29BD69C59B9E
 |   |   |- Guid:9259AA2C4AA7B4B0EF52C1932B4C4811 BaseClass:/Game/FirstPerson/Blueprints/BP_Pickup_Rifle.BP_Pickup_Rifle_C NativeClass:/Script/Engine.Actor Name:BP_Rifle_C_UAID_047C16CBB15337AE01_1345880695 Label:BP_Pickup_Rifle5 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1048.966 Y=-21903.612 Z=10443.514), Max=(X=-984.966 Y=-21814.172 Z=10507.514) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:92B3F9C347C268347AA620AA591B7483 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_31 Label:SM_QuarterCylinder7 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1300.000 Y=2800.000 Z=0.000), Max=(X=1400.000 Y=2900.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block03 FolderGuid:0C5AB36945998C19C9EA9283402A8E02
 |   |   |- Guid:95AC631F4C599BE841F28F9B90B06DDE BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1717325966 Label:Cube5 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4793.020 Y=-15581.270 Z=10403.050), Max=(X=-4614.730 Y=-15402.980 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:96BA28B44855DB9170CB27AD4ED90EE0 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1850509975 Label:Cube14 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4031.329 Y=-17286.518 Z=10403.050), Max=(X=-3824.788 Y=-17079.976 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:973C3520441B0091A085A2B4EA632559 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_047C16CBB15333AE01_1384312953 Label:PointLight3 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-2241.294 Y=-16761.393 Z=8752.220), Max=(X=-241.294 Y=-14761.393 Z=10752.220) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:9A7871D843B8842620BCB8B891DEBD6C BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_37 Label:SM_Cube16 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1700.000 Y=1700.000 Z=0.000), Max=(X=1800.000 Y=1800.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block02 FolderGuid:275232DB4A90E8B2799B29BD69C59B9E
 |   |   |- Guid:9FE4F94849DFE5374FE8E99F1472B4A0 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1886219977 Label:Cube16 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-682.487 Y=-17075.381 Z=10382.884), Max=(X=-504.197 Y=-16897.090 Z=10561.175) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:A10C84A84080AA3CDD3836A643412C3A BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1936347978 Label:Cube17 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1063.107 Y=-17832.214 Z=10299.375), Max=(X=-610.598 Y=-17653.924 Z=10613.752) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:A354B1B24E617A525DC6B48CCDE2417E BaseClass: NativeClass:/Script/Engine.PlayerStart Name:PlayerStart_0 Label:PlayerStart SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=860.000 Y=810.000 Z=0.013), Max=(X=940.000 Y=890.000 Z=184.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:A4AD02B141332ACAB6856DADB3C82CEA BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046303398 Label:SM_InnerBuilding_SM_InnerBuilding_4 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-456.088 Y=-15304.380 Z=9663.154), Max=(X=279.495 Y=-14430.931 Z=11396.117) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:A4F4585B46AA689207089F9300518F1C BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1655811960 Label:Cube2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2168.090 Y=-14967.809 Z=10403.050), Max=(X=2374.631 Y=-14761.268 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:A9AC66684A9805FD8C5360B129B7FE58 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_047C16CBB15333AE01_1463583955 Label:PointLight4 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1641.677 Y=-9605.064 Z=10035.459), Max=(X=358.323 Y=-7605.064 Z=12035.459) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:B0718D6846706384220C03973177EDC1 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_44 Label:SM_ChamferCube10 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1139.330 Y=299.199 Z=100.013), Max=(X=1275.933 Y=435.801 Z=200.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:B1E356C04D0CD1605DCFE9B7A83B3E98 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_5 Label:SM_Cube4 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1745.000 Y=600.000 Z=0.000), Max=(X=2345.000 Y=1100.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block01 FolderGuid:5710F1034B6DC7FBD588718E283EB93C
 |   |   |- Guid:B2B7038244C068DBD9F54185F8AA7CE9 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046442406 Label:SM_Island_SM_Island SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-24443.293 Y=-45398.232 Z=-48207.588), Max=(X=31907.454 Y=1862.495 Z=-5881.130) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:B4B79A3843F8C09301E1F99BDF616576 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_41 Label:SM_Ramp4 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=100.000 Y=1500.000 Z=0.000), Max=(X=1200.000 Y=1600.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block04 FolderGuid:D00C3F324D055BED943FA6B0235C7FA2
 |   |   |- Guid:B85D6A1B4C555D60C09C598E113CE3A4 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_047C16CBB15333AE01_1555860958 Label:PointLight6 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-17213.111 Y=-36763.074 Z=-3745.622), Max=(X=15554.889 Y=-3995.074 Z=29022.378) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:B8A41450433618916AEE5983E35C0D48 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1850508974 Label:Cube13 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4798.309 Y=-16508.178 Z=10403.050), Max=(X=-4620.018 Y=-16329.888 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:B9DF45BF48D166B71B1D8A96524E6632 BaseClass:/Game/FirstPerson/Blueprints/BP_Pickup_Rifle.BP_Pickup_Rifle_C NativeClass:/Script/Engine.Actor Name:BP_Rifle_C_UAID_047C16CBB15337AE01_1353193699 Label:BP_Pickup_Rifle9 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1048.966 Y=-10267.803 Z=10443.514), Max=(X=-984.966 Y=-10178.363 Z=10507.514) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:BB7147BC47350555C20AC49AD3FB6A49 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046541412 Label:SM_OuterBuilding_SM_OuterBuilding_13 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-5814.334 Y=-15784.912 Z=10138.195), Max=(X=-3894.715 Y=-12596.515 Z=11670.643) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
